605,HD 6434,Radial Velocity,1.0,22.017,0.148,0.146,,40.32,7.71,5690.0,0.89,1.14,2015-11-19,HD 6434 b,,,139.8452,,2003.0,http://exoplanet.eu/catalog/hd_6434_b/,http://exoplanets.org/detail/HD_6434_b,2004-02,4.25,G2/3 V,
606,HD 65216,Radial Velocity,2.0,572.4,1.3,0.0,,35.59,7.964,5666.0,0.92,,2014-05-14,HD 65216 b,,,400.45,,2003.0,http://exoplanet.eu/catalog/hd_65216_b/,http://exoplanets.org/detail/HD_65216_b,2004-02,4.5,G5 V,-0.149
607,HD 65216,Radial Velocity,2.0,152.6,0.54,0.02,,35.59,7.964,5666.0,0.92,,2014-05-14,HD 65216 c,,,54.03,,2013.0,http://exoplanet.eu/catalog/hd_65216_c/,,2013-09,4.5,G5 V,-0.149
608,HD 66141,Radial Velocity,1.0,480.5,1.2,0.07,,80.06,4.38,4323.0,1.1,21.4,2014-05-14,HD 66141 b,,,1906.9,,2012.0,http://exoplanet.eu/catalog/hd_66141_b/,,2012-12,5.2,K2 III,2.240
609,HD 66428,Radial Velocity,1.0,1973.0,3.18,0.465,,55.04,8.258,5752.0,1.1,,2014-07-23,HD 66428 b,,,896.2,,2005.0,http://exoplanet.eu/catalog/hd_66428_b/,http://exoplanets.org/detail/HD_66428_b,2006-07,4.8,G8 IV (+ G),
610,HD 67087,Radial Velocity,2.0,352.2,1.08,0.17,,88.81,8.05,6330.0,1.36,1.55,2015-04-01,HD 67087 b,,,973.0,,2015.0,http://exoplanet.eu/catalog/hd_67087_b/,,2015-06,3.8,F8 V,0.540
611,HD 67087,Radial Velocity,2.0,2374.0,3.86,0.76,,88.81,8.05,6330.0,1.36,1.55,2015-04-01,HD 67087 c,,,1540.0,,2015.0,http://exoplanet.eu/catalog/hd_67087_c/,,2015-06,3.8,F8 V,0.540
612,HD 6718,Radial Velocity,1.0,2496.0,3.56,0.1,,54.9,8.45,5746.0,0.96,1.02,2015-03-26,HD 6718 b,,,496.0,,2009.0,http://exoplanet.eu/catalog/hd_6718_b/,http://exoplanets.org/detail/HD_6718_b,2010-11,4.5,G5 V,0.053
613,HD 68402,Radial Velocity,1.0,1103.0,2.18,0.03,,78.0,9.11,5950.0,1.12,1.02,2016-11-10,HD 68402 b,,,975.7381,,2016.0,http://exoplanet.eu/catalog/hd_68402_b/,,,4.5,G5 IV/V,0.068
614,HD 68988,Radial Velocity,1.0,6.27711,0.0704,0.1249,,58.82,8.2,5960.0,1.18,,2015-03-26,HD 68988 b,,,591.0,,2001.0,http://exoplanet.eu/catalog/hd_68988_b/,http://exoplanets.org/detail/HD_68988_b,2002-03,4.2,G2 V,
615,HD 69830,Radial Velocity,3.0,8.667,0.0785,0.1,,12.58,6.0,5385.0,0.86,,2015-03-26,HD 69830 b,,,10.2,,2006.0,http://exoplanet.eu/catalog/hd_69830_b/,http://exoplanets.org/detail/HD_69830_b,2006-05,5.0,K0 V,-0.220
616,HD 69830,Radial Velocity,3.0,31.56,0.186,0.13,,12.58,6.0,5385.0,0.86,,2015-03-26,HD 69830 c,,,11.8,,2006.0,http://exoplanet.eu/catalog/hd_69830_c/,http://exoplanets.org/detail/HD_69830_c,2006-05,5.0,K0 V,-0.220
617,HD 69830,Radial Velocity,3.0,197.0,0.63,0.07,,12.58,6.0,5385.0,0.86,,2015-03-26,HD 69830 d,,,18.1,,2006.0,http://exoplanet.eu/catalog/hd_69830_d/,http://exoplanets.org/detail/HD_69830_d,2006-05,5.0,K0 V,-0.220
618,HD 70573,Radial Velocity,1.0,851.8,1.76,0.4,,45.7,11.424,5737.0,1.0,,2015-03-26,HD 70573 b,,,1900.0,,2007.0,http://exoplanet.eu/catalog/hd_70573_b/,,2007-05,4.12,G1-1.5 V,
619,HD 70642,Radial Velocity,1.0,2068.0,3.23,0.034,,28.76,7.18,5706.0,1.05,,2015-03-26,HD 70642 b,,,626.0,,2003.0,http://exoplanet.eu/catalog/hd_70642_b/,http://exoplanets.org/detail/HD_70642_b,2003-08,4.5,G5,
620,HD 7199,Radial Velocity,1.0,615.0,1.36,0.19,,35.88,8.027,5386.0,0.89,0.96,2014-05-14,HD 7199 b,,,92.1668,,2011.0,http://exoplanet.eu/catalog/hd_7199_b/,http://exoplanets.org/detail/HD_7199_b,2011-11,5.0,K0 IV/V,-0.155
621,HD 72659,Radial Velocity,1.0,3658.0,4.74,0.22,,51.4,7.46,5926.0,1.06,1.36,2016-03-10,HD 72659 b,,,1001.1645,,2002.0,http://exoplanet.eu/catalog/hd_72659_b/,http://exoplanets.org/detail/HD_72659_b,2003-01,4.2,G2 V,0.336
622,HD 72892,Radial Velocity,1.0,39.475,0.228,0.423,,72.78,8.83,5688.0,1.02,1.22,2016-11-10,HD 72892 b,,,1732.1735,,2016.0,http://exoplanet.eu/catalog/hd_72892_b/,,,4.5,G5 V,0.146
623,HD 73256,Radial Velocity,1.0,2.54858,0.037,0.029,,36.52,8.08,5570.0,1.05,0.89,2015-03-26,HD 73256 b,,,594.0,,2003.0,http://exoplanet.eu/catalog/hd_73256_b/,http://exoplanets.org/detail/HD_73256_b,2003-08,4.9,G8/K0,-0.160
624,HD 73267,Radial Velocity,1.0,1260.0,2.198,0.256,,54.91,8.9,5317.0,0.89,1.04,2015-03-26,HD 73267 b,,,973.0,,2008.0,http://exoplanet.eu/catalog/hd_73267_b/,http://exoplanets.org/detail/HD_73267_b,2009-03,4.5,G5 V,-0.106
625,HD 73526,Radial Velocity,2.0,188.9,0.65,0.29,,94.61,8.971,,1.01,,2014-05-14,HD 73526 b,,,715.09,,2002.0,http://exoplanet.eu/catalog/hd_73526_b/,http://exoplanets.org/detail/HD_73526_b,2003-04,4.6,G6 V,
626,HD 73526,Radial Velocity,2.0,379.1,1.03,0.28,,94.61,8.971,,1.01,,2014-05-14,HD 73526 c,,,715.09,,2005.0,http://exoplanet.eu/catalog/hd_73526_c/,http://exoplanets.org/detail/HD_73526_c,2006-08,4.6,G6 V,
627,HD 73534,Radial Velocity,1.0,1770.0,3.067,0.074,,81.0,8.23,5041.0,1.23,2.39,2015-03-26,HD 73534 b,,,350.0,,2008.0,http://exoplanet.eu/catalog/hd_73534_b/,http://exoplanets.org/detail/HD_73534_b,2009-09,4.5,G5 IV,0.522
628,HD 74156,Radial Velocity,2.0,51.645,0.292,0.627,,64.6,7.614,6068.0,1.24,,2014-05-14,HD 74156 b,,,572.07,,2003.0,http://exoplanet.eu/catalog/hd_74156_b/,http://exoplanets.org/detail/HD_74156_b,2004-01,4.0,G0,
629,HD 74156,Radial Velocity,2.0,2473.0,3.85,0.432,,64.6,7.614,6068.0,1.24,,2014-05-14,HD 74156 c,,,2561.6,,2003.0,http://exoplanet.eu/catalog/hd_74156_c/,http://exoplanets.org/detail/HD_74156_c,2004-01,4.0,G0,
630,HD 7449,Radial Velocity,1.0,1275.0,2.3,0.82,,38.52,7.483,6024.0,1.05,1.01,2014-05-14,HD 7449 b,,,352.776,,2011.0,http://exoplanet.eu/catalog/hd_7449_b/,http://exoplanets.org/detail/HD_7449_b,2011-11,4.0,G0 V,0.083
631,HD 75289,Radial Velocity,1.0,3.509267,0.0482,0.034,,28.94,6.35,6095.0,1.21,,2015-04-16,HD 75289 b,,,148.42661,,1999.0,http://exoplanet.eu/catalog/hd_75289_b/,http://exoplanets.org/detail/HD_75289_b,2000-04,4.0,G0,
632,HD 75784,Radial Velocity,1.0,341.7,1.073,0.13,,68.7,7.84,4917.0,1.41,3.3,2014-12-03,HD 75784 b,,,365.49,,2014.0,http://exoplanet.eu/catalog/hd_75784_b/,,2015-01,5.3,K3 IV,0.756
633,HD 75898,Radial Velocity,1.0,418.2,1.19,0.1,,80.58,8.03,6021.0,1.28,1.6,2015-04-16,HD 75898 b,,,797.7533,,2007.0,http://exoplanet.eu/catalog/hd_75898_b/,http://exoplanets.org/detail/HD_75898_b,2007-12,4.0,G0 V,
634,HD 76700,Radial Velocity,1.0,3.971,0.049,0.0,,59.7,8.155,,1.0,,2015-04-24,HD 76700 b,,,62.61251,,2002.0,http://exoplanet.eu/catalog/hd_76700_b/,http://exoplanets.org/detail/HD_76700_b,2003-04,4.6,G6 V,
635,HD 77338,Radial Velocity,1.0,5.7361,0.0614,0.09,,41.27,8.591,5370.0,0.93,0.88,2014-05-14,HD 77338 b,,,15.9,,2012.0,http://exoplanet.eu/catalog/hd_77338_b/,http://exoplanets.org/detail/HD_77338_b,2013-04,5.0,K0 IV,-0.260
636,HD 7924,Radial Velocity,3.0,5.39792,0.05664,0.058,,16.82,7.185,5075.0,0.83,0.78,2015-05-14,HD 7924 b,826.0,113.7,8.68,,2008.0,http://exoplanet.eu/catalog/hd_7924_b/,http://exoplanets.org/detail/HD_7924_b,2009-05,5.05,K0.5 V,
637,HD 7924,Radial Velocity,3.0,15.299,0.1134,0.098,,16.82,7.185,5075.0,0.83,0.78,2015-05-14,HD 7924 c,584.0,28.35,7.86,,2015.0,http://exoplanet.eu/catalog/hd_7924_c/,,2015-06,5.05,K0.5 V,
638,HD 7924,Radial Velocity,3.0,24.451,0.1551,0.21,,16.82,7.185,5075.0,0.83,0.78,2015-05-14,HD 7924 d,499.0,15.17,6.44,,2015.0,http://exoplanet.eu/catalog/hd_7924_d/,,2015-06,5.05,K0.5 V,
639,HD 79498,Radial Velocity,1.0,1966.1,3.13,0.59,,48.64,8.02,,,,2014-05-14,HD 79498 b,,,425.9,,2011.0,http://exoplanet.eu/catalog/hd_79498_b/,http://exoplanets.org/detail/HD_79498_b,2012-04,4.5,G5,
640,HD 80606,Radial Velocity,1.0,111.4357,0.449,0.9332,,29.04,9.001,5645.0,0.97,0.98,2014-05-14,HD 80606 b,,,1252.2,10.98,2001.0,http://exoplanet.eu/catalog/hd_80606_b/,http://exoplanets.org/detail/HD_80606_b,2001-08,4.5,G5,
641,HD 81040,Radial Velocity,1.0,1001.7,1.94,0.526,,32.56,7.72,5700.0,0.96,0.86,2015-04-16,HD 81040 b,,,2180.3138,,2005.0,http://exoplanet.eu/catalog/hd_81040_b/,http://exoplanets.org/detail/HD_81040_b,2006-04,4.25,G2/G3,
642,HD 81688,Radial Velocity,1.0,184.02,0.81,0.0,,88.26,5.393,4753.0,2.1,13.0,2014-05-14,HD 81688 b,,,858.1,,2007.0,http://exoplanet.eu/catalog/hd_81688_b/,http://exoplanets.org/detail/HD_81688_b,2008-06,4.5,G5,1.857
643,HD 82886,Radial Velocity,1.0,705.0,1.65,0.066,,112.23,7.78,5112.0,1.06,4.8,2014-05-14,HD 82886 b,,,413.2,,2011.0,http://exoplanet.eu/catalog/hd_82886_b/,http://exoplanets.org/detail/HD_82886_b,2011-12,4.0,G0,1.143
644,HD 82943,Radial Velocity,2.0,441.47,1.18306,0.162,,27.46,6.53,6016.0,1.2,,2014-05-14,HD 82943 b,,,534.25,,2003.0,http://exoplanet.eu/catalog/hd_82943_b/,http://exoplanets.org/detail/HD_82943_b,2004-02,4.25,G2/3 V,
645,HD 82943,Radial Velocity,2.0,220.078,0.74345,0.3663,,27.46,6.53,6016.0,1.2,,2014-05-14,HD 82943 c,,,622.603,,2003.0,http://exoplanet.eu/catalog/hd_82943_c/,http://exoplanets.org/detail/HD_82943_c,2004-02,4.25,G2/3 V,
646,HD 83443,Radial Velocity,1.0,2.985698,0.0406,0.012,,43.53,8.222,5454.0,0.9,,2014-05-14,HD 83443 b,,,126.491,,2002.0,http://exoplanet.eu/catalog/hd_83443_b/,http://exoplanets.org/detail/HD_83443_b,2002-10,5.05,K0/1 V + G (III),-0.060
647,HD 8535,Radial Velocity,1.0,1313.0,2.45,0.15,,52.5,7.7,6136.0,1.13,1.19,2015-04-16,HD 8535 b,,,216.1244,,2010.0,http://exoplanet.eu/catalog/hd_8535_b/,http://exoplanets.org/detail/HD_8535_b,2010-11,4.0,G0 V,
648,HD 85390,Radial Velocity,1.0,788.0,1.52,0.41,,33.96,8.526,5186.0,0.76,,2014-05-14,HD 85390 b,,,42.0,,2009.0,http://exoplanet.eu/catalog/hd_85390_b/,http://exoplanets.org/detail/HD_85390_b,2011-02,5.1,K1 V,-0.367
649,HD 85512,Radial Velocity,1.0,58.43,0.26,0.11,,11.15,7.67,4715.0,0.69,,2015-04-16,HD 85512 b,298.0,,3.6,,2011.0,http://exoplanet.eu/catalog/hd_85512_b/,http://exoplanets.org/detail/HD_85512_b,2011-10,5.5,K5 V,
650,HD 8574,Radial Velocity,1.0,227.0,0.757,0.297,,44.2,7.112,6050.0,1.12,,2014-05-14,HD 8574 b,,,572.07,,2002.0,http://exoplanet.eu/catalog/hd_8574_b/,http://exoplanets.org/detail/HD_8574_b,2003-11,3.8,F8,
651,HD 86081,Radial Velocity,1.0,2.1375,0.035,0.008,,91.16,8.73,,1.21,1.22,2015-04-16,HD 86081 b,,,476.745,,2006.0,http://exoplanet.eu/catalog/hd_86081_b/,http://exoplanets.org/detail/HD_86081_b,2006-08,3.8,F8 V,
652,HD 86226,Radial Velocity,1.0,1695.0,2.84,0.15,,42.48,7.932,5903.0,1.06,1.02,2014-05-14,HD 86226 b,,,292.39,,2009.0,http://exoplanet.eu/catalog/hd_86226_b/,,2010-03,4.2,G2 V,0.025
653,HD 86264,Radial Velocity,1.0,1475.0,2.86,0.7,,72.57,7.407,,,,2015-04-24,HD 86264 b,,,2224.81,,2009.0,http://exoplanet.eu/catalog/hd_86264_b/,http://exoplanets.org/detail/HD_86264_b,2009-10,3.7,F7 V,
654,HD 8673,Radial Velocity,1.0,1634.0,3.02,0.723,,38.26,,,,,2014-05-14,HD 8673 b,,,4513.0,,2009.0,http://exoplanet.eu/catalog/hd_8673_b/,,2010-07,3.5,F5,
655,HD 86950,Radial Velocity,1.0,1270.0,2.72,0.17,,169.0,7.459,4805.0,1.66,8.8,2016-12-01,HD 86950 b,,,1144.188,,2016.0,http://exoplanet.eu/catalog/hd_86950/,,,5.1,K1 III,1.560
656,HD 87646,Radial Velocity,1.0,13.481,0.117,0.05,,73.58,8.0,5770.0,1.12,1.55,2016-08-18,HD 87646 b,,,3941.092,,2016.0,http://exoplanet.eu/catalog/hd_87646a_b/,,,4.0,G,
657,HD 87883,Radial Velocity,1.0,2754.0,3.6,0.53,,18.06,7.55,,,,2015-04-24,HD 87883 b,,,565.7374,,2009.0,http://exoplanet.eu/catalog/hd_87883_b/,http://exoplanets.org/detail/HD_87883_b,2009-10,5.25,K2.5 V,
658,HD 88133,Radial Velocity,1.0,3.4148674,0.04691,0.05,,74.46,8.01,5438.0,1.18,1.94,2016-10-13,HD 88133 b,,,324.1866,,2004.0,http://exoplanet.eu/catalog/hd_88133_b/,http://exoplanets.org/detail/HD_88133_b,2005-02,4.5,G5 IV,
659,HD 89307,Radial Velocity,1.0,2157.0,3.27,0.241,,30.88,7.009,,,,2015-04-24,HD 89307 b,,,565.7374,,2009.0,http://exoplanet.eu/catalog/hd_89307_b/,http://exoplanets.org/detail/HD_89307_b,2009-10,4.0,G0,
660,HD 89744,Radial Velocity,1.0,256.78,0.918,0.673,,39.0,5.72,6291.0,1.56,,2014-05-14,HD 89744 b,,,2682.37,,1999.0,http://exoplanet.eu/catalog/hd_89744_b/,http://exoplanets.org/detail/HD_89744_b,2000-04,3.7,F7 V,
661,HD 90156,Radial Velocity,1.0,49.77,0.25,0.31,,22.09,6.92,5599.0,0.84,,2014-05-14,HD 90156 b,,,17.98,,2009.0,http://exoplanet.eu/catalog/hd_90156_b/,http://exoplanets.org/detail/HD_90156_b,2011-02,4.5,G5 V,-0.143
662,HD 9174,Radial Velocity,1.0,1179.0,2.2,0.12,,78.93,8.4,5577.0,1.03,1.67,2016-11-10,HD 9174 b,,,352.7913,,2016.0,http://exoplanet.eu/catalog/hd_9174_b/,,,4.8,G8 IV,0.382
663,HD 92788,Radial Velocity,1.0,325.0,0.96,0.35,,32.32,7.3,5821.0,1.1,,2015-04-24,HD 92788 b,,,1137.8314,,2000.0,http://exoplanet.eu/catalog/hd_92788_b/,http://exoplanets.org/detail/HD_92788_b,2001-04,4.6,G6 V,0.020
664,HD 93083,Radial Velocity,1.0,143.58,0.477,0.14,,28.9,8.3,4995.0,0.7,,2014-05-14,HD 93083 b,,,117.59,,2005.0,http://exoplanet.eu/catalog/hd_93083_b/,http://exoplanets.org/detail/HD_93083_b,2005-07,5.3,K3 V,-0.387
665,HD 9446,Radial Velocity,2.0,30.052,0.189,0.2,,52.85,8.369,5793.0,1.0,1.0,2016-03-10,HD 9446 b,,,222.472,,2009.0,http://exoplanet.eu/catalog/hd_9446_b/,http://exoplanets.org/detail/HD_9446_b,2010-04,4.5,G5 V,0.041
666,HD 9446,Radial Velocity,2.0,192.9,0.654,0.06,,52.85,8.369,5793.0,1.0,1.0,2016-03-10,HD 9446 c,,,578.426,,2009.0,http://exoplanet.eu/catalog/hd_9446_c/,http://exoplanets.org/detail/HD_9446_c,2010-04,4.5,G5 V,0.041
667,HD 95086,Imaging,1.0,,55.7,,,91.57,7.36,,1.6,,2014-05-14,HD 95086 b,1000.0,,1589.0,,2013.0,http://exoplanet.eu/catalog/hd_95086_b/,http://exoplanets.org/detail/HD_95086_b,2013-08,2.8,A8 III,
668,HD 95089,Radial Velocity,1.0,507.0,1.51,0.157,,149.03,7.946,5002.0,1.58,4.9,2014-05-14,HD 95089 b,,,381.38,,2009.0,http://exoplanet.eu/catalog/hd_95089_b/,http://exoplanets.org/detail/HD_95089_b,2010-05,4.9,G8/K0 IV,1.130
669,HD 95127,Radial Velocity,1.0,482.0,1.28,0.11,,332.0,8.15,4218.0,1.2,20.0,2015-02-05,HD 95127 b,,,1592.26,,2015.0,http://exoplanet.eu/catalog/hd_95127/,,2015-04,5.0,K0,2.280
670,HD 95872,Radial Velocity,1.0,4375.0,5.2,0.06,,7.56,9.895,5312.0,0.95,,2015-12-17,HD 95872 b,,,1462.018,,2015.0,http://exoplanet.eu/catalog/hd_95872_b/,,,5.0,K0 V,
671,HD 96063,Radial Velocity,1.0,361.1,0.99,0.03,,132.8,8.37,5148.0,1.02,4.5,2014-05-14,HD 96063 b,,,286.0,,2011.0,http://exoplanet.eu/catalog/hd_96063_b/,http://exoplanets.org/detail/HD_96063_b,2011-12,4.6,G6 V,1.104
672,HD 96127,Radial Velocity,1.0,647.3,1.4,0.3,,221.24,7.43,4152.0,0.91,35.0,2015-05-14,HD 96127 b,,,1271.32,,2011.0,http://exoplanet.eu/catalog/hd_96127_b/,http://exoplanets.org/detail/HD_96127_b,2012-01,5.2,K2 III,2.860
673,HD 96167,Radial Velocity,1.0,498.9,1.3,0.71,,84.03,8.08,5770.0,1.31,1.86,2015-05-14,HD 96167 b,,,216.1244,,2009.0,http://exoplanet.eu/catalog/hd_96167_b/,http://exoplanets.org/detail/HD_96167_b,2009-06,4.3,G3 V,
674,HD 97658,Radial Velocity,1.0,9.4909,0.0796,0.063,3.35,21.3,7.71,5119.0,0.75,0.7,2016-10-27,HD 97658 b,,,7.86,2.341,2010.0,http://exoplanet.eu/catalog/hd_97658_b/,http://exoplanets.org/detail/HD_97658_b,2011-03,5.1,K1,
675,HD 98219,Radial Velocity,1.0,436.9,1.23,0.112,,150.38,8.21,4992.0,1.3,4.5,2014-05-14,HD 98219 b,,,572.1,,2011.0,http://exoplanet.eu/catalog/hd_98219_b/,http://exoplanets.org/detail/HD_98219_b,2011-12,5.0,K0 III/IV,1.049
676,HD 98649,Radial Velocity,1.0,4951.0,5.6,0.85,,42.77,7.991,5759.0,1.0,1.0,2014-05-14,HD 98649 b,,,2161.2,,2012.0,http://exoplanet.eu/catalog/hd_98649_b/,,2013-03,4.4,G4 V,-0.066
677,HD 99109,Radial Velocity,1.0,439.3,1.105,0.09,,60.46,9.1,5272.0,0.93,,2014-07-23,HD 99109 b,,,159.5,,2005.0,http://exoplanet.eu/catalog/hd_99109_b/,http://exoplanets.org/detail/HD_99109_b,2006-07,4.9,G8/K0 IV,
678,HD 99492,Radial Velocity,1.0,17.054,0.123,0.07,,55.7,7.58,4929.0,0.85,0.78,2016-03-10,HD 99492 b,,,25.10857,,2004.0,http://exoplanet.eu/catalog/hd_99492_b/,http://exoplanets.org/detail/HD_99492_b,2005-01,5.3,K2/4,
679,HD 99706,Radial Velocity,1.0,868.0,2.14,0.365,,130.89,7.81,4932.0,1.72,5.4,2014-05-14,HD 99706 b,,,444.9,,2011.0,http://exoplanet.eu/catalog/hd_99706_b/,http://exoplanets.org/detail/HD_99706_b,2011-12,5.0,K0,1.188
680,HIP 105854,Radial Velocity,1.0,184.2,0.81,0.02,,84.6,5.64,4780.0,2.1,,2014-06-11,HIP 105854 b,,,2606.1,,2014.0,http://exoplanet.eu/catalog/hip_105854_b/,,2014-06,5.2,K2 III,1.670
681,HIP 107773,Radial Velocity,1.0,144.3,0.72,0.09,,,5.62,4945.0,2.42,11.6,2015-06-04,HIP 107773 b,,,629.3034,,2015.0,http://exoplanet.eu/catalog/hip_107773_b/,,2015-08,5.1,K1 III,1.870
682,HIP 109384,Radial Velocity,1.0,499.48,1.134,0.549,,56.2,9.63,5180.0,0.78,,2016-02-25,HIP 109384 b,,,495.8148,,2016.0,http://exoplanet.eu/catalog/hip_109384_b/,,,4.5,G5,
683,HIP 109600,Radial Velocity,1.0,232.08,0.706,0.163,,58.6,9.16,5530.0,0.87,,2016-02-25,HIP 109600 b,,,851.7844,,2016.0,http://exoplanet.eu/catalog/hip_109600_b/,,,4.5,G5,
684,HIP 116454,Radial Velocity,1.0,9.1205,0.0906,0.205,4.17,55.2,10.19,5089.0,0.78,0.72,2014-12-19,HIP 116454 b,690.0,,11.82,2.53,2014.0,http://exoplanet.eu/catalog/hip_116454_b/,,2015-02,5.1,K1,
685,HIP 12961,Radial Velocity,1.0,57.435,0.25,0.166,,23.8,10.24,,,,2015-05-14,HIP 12961 b,,,111.2405,,2010.0,http://exoplanet.eu/catalog/hip_12961_b/,http://exoplanets.org/detail/HIP_12961_b,2011-02,6.0,M0,
686,HIP 14810,Radial Velocity,3.0,6.673855,0.0692,0.1427,,52.88,8.52,5485.0,0.99,1.0,2015-05-14,HIP 14810 b,,,1233.1804,,2005.0,http://exoplanet.eu/catalog/hip_14810_b/,http://exoplanets.org/detail/HIP_14810_b,2006-07,4.5,G5 V,
687,HIP 14810,Radial Velocity,3.0,147.73,0.545,0.164,,52.88,8.52,5485.0,0.99,1.0,2015-05-14,HIP 14810 c,,,406.8224,,2006.0,http://exoplanet.eu/catalog/hip_14810_c/,http://exoplanets.org/detail/HIP_14810_c,2007-03,4.5,G5 V,
688,HIP 14810,Radial Velocity,3.0,952.0,1.89,0.173,,52.88,8.52,5485.0,0.99,1.0,2015-05-14,HIP 14810 d,,,181.1631,,2009.0,http://exoplanet.eu/catalog/hip_14810_d/,http://exoplanets.org/detail/HIP_14810_d,2009-07,4.5,G5 V,
689,HIP 41378,Radial Velocity,5.0,15.5712,,,,116.14,8.93,6199.0,1.15,1.4,2016-07-07,HIP 41378 b,,,,2.9,2016.0,http://exoplanet.eu/catalog/hip_41378_b/,,,,,
690,HIP 41378,Radial Velocity,5.0,31.6978,,,,116.14,8.93,6199.0,1.15,1.4,2016-07-07,HIP 41378 c,,,,2.56,2016.0,http://exoplanet.eu/catalog/hip_41378_c/,,,,,
691,HIP 41378,Radial Velocity,5.0,156.0,,,,116.14,8.93,6199.0,1.15,1.4,2016-07-07,HIP 41378 d,,,,3.96,2016.0,http://exoplanet.eu/catalog/hip_41378_d/,,,,,
692,HIP 41378,Radial Velocity,5.0,131.0,,,,116.14,8.93,6199.0,1.15,1.4,2016-07-07,HIP 41378 e,,,,5.51,2016.0,http://exoplanet.eu/catalog/hip_41378_e/,,,,,
693,HIP 41378,Radial Velocity,5.0,324.0,,,,116.14,8.93,6199.0,1.15,1.4,2016-07-07,HIP 41378 f,,,,10.2,2016.0,http://exoplanet.eu/catalog/hip_41378_f/,,,,,
694,HIP 5158,Radial Velocity,2.0,345.72,0.89,0.52,,44.8,10.167,4962.0,0.78,,2014-05-14,HIP 5158 b,,,451.0,,2009.0,http://exoplanet.eu/catalog/hip_5158_b/,http://exoplanets.org/detail/HIP_5158_b,2010-03,,,-0.959
695,HIP 5158,Radial Velocity,2.0,9017.76,7.7,0.14,,44.8,10.167,4962.0,0.78,,2015-09-10,HIP 5158 c,,,4780.1632,,2011.0,http://exoplanet.eu/catalog/hip_5158_c/,,2011-09,,,-0.959
696,HIP 57050,Radial Velocity,1.0,41.397,0.163506,0.314,,11.03,11.92,,,,2014-05-14,HIP 57050 b,,,94.7094,,2010.0,http://exoplanet.eu/catalog/hip_57050_b/,http://exoplanets.org/detail/HIP_57050_b,2010-05,6.4,M4,
697,HIP 57274,Radial Velocity,3.0,8.1352,0.07,0.187,,25.87,8.98,,,,2015-04-24,HIP 57274 b,,,11.6,,2011.0,http://exoplanet.eu/catalog/hip_57274_b/,http://exoplanets.org/detail/HIP_57274_b,2012-01,5.4,K4 V,
698,HIP 57274,Radial Velocity,3.0,32.03,0.178,0.05,,25.87,8.98,,,,2015-04-24,HIP 57274 c,,,130.0,,2011.0,http://exoplanet.eu/catalog/hip_57274_c/,http://exoplanets.org/detail/HIP_57274_c,2012-01,5.4,K4 V,
699,HIP 57274,Radial Velocity,3.0,431.7,1.01,0.27,,25.87,8.98,,,,2015-03-26,HIP 57274 d,,,167.4,,2011.0,http://exoplanet.eu/catalog/hip_57274_d/,http://exoplanets.org/detail/HIP_57274_d,2012-01,5.4,K4 V,
700,HIP 63242,Radial Velocity,1.0,124.6,0.565,0.23,,149.25,6.871,4830.0,1.54,,2014-05-14,HIP 63242 b,,,2917.56,,2013.0,http://exoplanet.eu/catalog/hip_63242_b/,,2013-08,4.8,G8,1.630
701,HIP 65407,Radial Velocity,2.0,28.125,0.177,0.14,,55.5,9.42,5460.0,0.93,,2016-02-25,HIP 65407 b,,,136.03124,,2016.0,http://exoplanet.eu/catalog/hip_65407_b/,,,5.0,K0,
702,HIP 65407,Radial Velocity,2.0,67.3,0.316,0.12,,55.5,9.42,5460.0,0.93,,2016-02-25,HIP 65407 c,,,249.17872,,2016.0,http://exoplanet.eu/catalog/hip_65407_c/,,,5.0,K0,
703,HIP 65891,Radial Velocity,1.0,1084.5,2.81,0.13,,,6.75,5000.0,2.5,8.93,2015-06-04,HIP 65891 b,,,1906.98,,2015.0,http://exoplanet.eu/catalog/hip_65891_b/,,2015-08,5.0,K0 III,1.650
704,HIP 67851,Radial Velocity,2.0,88.9,0.46,0.05,,,6.17,4890.0,1.63,5.92,2015-06-04,HIP 67851 b,,,438.6054,,2015.0,http://exoplanet.eu/catalog/hip_67851_b/,,2015-01,5.0,K0 III,1.244
705,HIP 67851,Radial Velocity,2.0,2131.8,3.82,0.17,,,6.17,4890.0,1.63,5.92,2015-06-04,HIP 67851 c,,,1900.6234,,2015.0,http://exoplanet.eu/catalog/hip_67851_c/,,2015-01,5.0,K0 III,1.244
706,HIP 70849,Radial Velocity,1.0,17337.5,20.25,0.715,,23.98,10.38,,,,2014-05-14,HIP 70849 b,,,2860.0,,2009.0,http://exoplanet.eu/catalog/hip_70849_b/,,2011-11,5.7,K7 V k,
707,HIP 74890,Radial Velocity,1.0,822.3,2.1,0.07,,91.49,7.05,4850.0,1.74,5.77,2016-03-17,HIP 74890 b,,,762.792,,2016.0,http://exoplanet.eu/catalog/hip_74890_b/,,,5.1,K1 III,1.215
708,HIP 75458,Radial Velocity,1.0,511.098,1.275,0.7124,,31.33,3.29,4530.0,1.05,,2014-07-23,HIP 75458 b,,,2803.1,,2002.0,http://exoplanet.eu/catalog/hip_75458_b/,http://exoplanets.org/detail/iota_Dra_b,2002-09,5.2,K2 III,
